MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20211102,6037,Los Angeles County,CA,0,0,1.41,0.18,78.42,19.99,11/2/21,11/8/21,2
20211026,6037,Los Angeles County,CA,0,0,1.41,0.18,78.42,19.99,10/26/21,11/1/21,2
20211019,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,10/19/21,10/25/21,2
20211012,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,10/12/21,10/18/21,2
20211005,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,10/5/21,10/11/21,2
20210928,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,9/28/21,10/4/21,2
20210921,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,9/21/21,9/27/21,2
20210914,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,9/14/21,9/20/21,2
20210907,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,9/7/21,9/13/21,2
20210831,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,8/31/21,9/6/21,2
20210824,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,8/24/21,8/30/21,2
20210817,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,8/17/21,8/23/21,2
20210810,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,8/10/21,8/16/21,2
20210803,6037,Los Angeles County,CA,0,0,1.41,0.01,78.59,19.99,8/3/21,8/9/21,2
20210727,6037,Los Angeles County,CA,0,0,1.41,0.16,78.44,19.99,7/27/21,8/2/21,2
20210720,6037,Los Angeles County,CA,0,0,1.41,0.16,94.34,4.09,7/20/21,7/26/21,2
20210713,6037,Los Angeles County,CA,0,0,1.41,0.16,94.34,4.09,7/13/21,7/19/21,2
20210706,6037,Los Angeles County,CA,0,0,1.41,0.06,94.44,4.09,7/6/21,7/12/21,2
20210629,6037,Los Angeles County,CA,0,0,1.41,0.06,94.44,4.09,6/29/21,7/5/21,2
20210622,6037,Los Angeles County,CA,0,0,1.41,0.06,94.44,4.09,6/22/21,6/28/21,2
20210615,6037,Los Angeles County,CA,0,0,1.41,0.06,94.44,4.09,6/15/21,6/21/21,2
20210608,6037,Los Angeles County,CA,0,0,1.41,0.06,94.44,4.09,6/8/21,6/14/21,2
20210601,6037,Los Angeles County,CA,0,0,3.25,8.26,88.48,0,6/1/21,6/7/21,2
20210525,6037,Los Angeles County,CA,0,0,3.25,8.26,88.48,0,5/25/21,5/31/21,2
20210518,6037,Los Angeles County,CA,0,0,3.25,8.55,88.2,0,5/18/21,5/24/21,2
20210511,6037,Los Angeles County,CA,0,0,3.25,8.55,88.2,0,5/11/21,5/17/21,2
20210504,6037,Los Angeles County,CA,0,0,3.25,8.55,88.2,0,5/4/21,5/10/21,2
20210427,6037,Los Angeles County,CA,0,0,3.25,8.55,88.2,0,4/27/21,5/3/21,2
20210420,6037,Los Angeles County,CA,0,0,3.25,8.55,88.2,0,4/20/21,4/26/21,2
20210413,6037,Los Angeles County,CA,0,0,3.33,96.67,0,0,4/13/21,4/19/21,2
20210406,6037,Los Angeles County,CA,0,0,3.33,96.67,0,0,4/6/21,4/12/21,2
20210330,6037,Los Angeles County,CA,0,0,81.3,18.7,0,0,3/30/21,4/5/21,2
20210323,6037,Los Angeles County,CA,0,0,81.3,18.7,0,0,3/23/21,3/29/21,2
20210316,6037,Los Angeles County,CA,0,0,89.06,10.94,0,0,3/16/21,3/22/21,2
20210309,6037,Los Angeles County,CA,0,0,89.06,10.94,0,0,3/9/21,3/15/21,2
20210302,6037,Los Angeles County,CA,0,0,89.06,10.94,0,0,3/2/21,3/8/21,2
20210223,6037,Los Angeles County,CA,0,13.31,75.75,10.94,0,0,2/23/21,3/1/21,2
20210216,6037,Los Angeles County,CA,0,13.31,75.75,10.94,0,0,2/16/21,2/22/21,2
20210209,6037,Los Angeles County,CA,0,13.31,75.75,10.94,0,0,2/9/21,2/15/21,2
20210202,6037,Los Angeles County,CA,0,13.31,75.75,10.94,0,0,2/2/21,2/8/21,2
20210126,6037,Los Angeles County,CA,0,4.36,84.7,10.94,0,0,1/26/21,2/1/21,2
20210119,6037,Los Angeles County,CA,0,4.36,84.7,10.94,0,0,1/19/21,1/25/21,2
20210112,6037,Los Angeles County,CA,0,4.36,84.44,11.2,0,0,1/12/21,1/18/21,2
20210105,6037,Los Angeles County,CA,0,4.32,85.97,9.71,0,0,1/5/21,1/11/21,2
20201229,6037,Los Angeles County,CA,0,4.1,86.19,9.71,0,0,12/29/20,1/4/21,2
20211228,6039,Madera County,CA,0,0,0,44.04,55.96,0,12/28/21,1/3/22,2
20211221,6039,Madera County,CA,0,0,0,0,47.68,52.32,12/21/21,12/27/21,2
20211214,6039,Madera County,CA,0,0,0,0,0,100,12/14/21,12/20/21,2
20211207,6039,Madera County,CA,0,0,0,0,0,100,12/7/21,12/13/21,2
20211130,6039,Madera County,CA,0,0,0,0,0,100,11/30/21,12/6/21,2
20211123,6039,Madera County,CA,0,0,0,0,0,100,11/23/21,11/29/21,2
20211116,6039,Madera County,CA,0,0,0,0,0,100,11/16/21,11/22/21,2
20211109,6039,Madera County,CA,0,0,0,0,0,100,11/9/21,11/15/21,2
20211102,6039,Madera County,CA,0,0,0,0,0,100,11/2/21,11/8/21,2
20211026,6039,Madera County,CA,0,0,0,0,0,100,10/26/21,11/1/21,2
20211019,6039,Madera County,CA,0,0,0,0,0,100,10/19/21,10/25/21,2
20211012,6039,Madera County,CA,0,0,0,0,0,100,10/12/21,10/18/21,2
20211005,6039,Madera County,CA,0,0,0,0,0,100,10/5/21,10/11/21,2
20210928,6039,Madera County,CA,0,0,0,0,0,100,9/28/21,10/4/21,2
20210921,6039,Madera County,CA,0,0,0,0,0,100,9/21/21,9/27/21,2
20210914,6039,Madera County,CA,0,0,0,0,0,100,9/14/21,9/20/21,2
20210907,6039,Madera County,CA,0,0,0,0,0,100,9/7/21,9/13/21,2
20210831,6039,Madera County,CA,0,0,0,0,0,100,8/31/21,9/6/21,2
20210824,6039,Madera County,CA,0,0,0,0,0,100,8/24/21,8/30/21,2
20210817,6039,Madera County,CA,0,0,0,0,0,100,8/17/21,8/23/21,2
20210810,6039,Madera County,CA,0,0,0,0,0,100,8/10/21,8/16/21,2
20210803,6039,Madera County,CA,0,0,0,0,0,100,8/3/21,8/9/21,2
20210727,6039,Madera County,CA,0,0,0,0,0,100,7/27/21,8/2/21,2
20210720,6039,Madera County,CA,0,0,0,0,65.45,34.55,7/20/21,7/26/21,2
20210713,6039,Madera County,CA,0,0,0,0,65.45,34.55,7/13/21,7/19/21,2
20210706,6039,Madera County,CA,0,0,0,0,65.45,34.55,7/6/21,7/12/21,2
20210629,6039,Madera County,CA,0,0,0,0,65.45,34.55,6/29/21,7/5/21,2
20210622,6039,Madera County,CA,0,0,0,0,65.45,34.55,6/22/21,6/28/21,2
20210615,6039,Madera County,CA,0,0,0,0,65.45,34.55,6/15/21,6/21/21,2
20210608,6039,Madera County,CA,0,0,0,0,65.45,34.55,6/8/21,6/14/21,2
20210601,6039,Madera County,CA,0,0,0,0,100,0,6/1/21,6/7/21,2
20210525,6039,Madera County,CA,0,0,0,0,100,0,5/25/21,5/31/21,2
20210518,6039,Madera County,CA,0,0,0,0,100,0,5/18/21,5/24/21,2
20210511,6039,Madera County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6039,Madera County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6039,Madera County,CA,0,0,0,92.78,7.22,0,4/27/21,5/3/21,2
20210420,6039,Madera County,CA,0,0,0,92.78,7.22,0,4/20/21,4/26/21,2
20210413,6039,Madera County,CA,0,0,0,92.78,7.22,0,4/13/21,4/19/21,2
20210406,6039,Madera County,CA,0,0,30.07,69.93,0,0,4/6/21,4/12/21,2
20210330,6039,Madera County,CA,0,0,30.07,69.93,0,0,3/30/21,4/5/21,2
20210323,6039,Madera County,CA,0,0,30.07,69.93,0,0,3/23/21,3/29/21,2
20210316,6039,Madera County,CA,0,0,77.06,22.94,0,0,3/16/21,3/22/21,2
20210309,6039,Madera County,CA,0,0,77.06,22.94,0,0,3/9/21,3/15/21,2
20210302,6039,Madera County,CA,0,0,83.05,16.95,0,0,3/2/21,3/8/21,2
20210223,6039,Madera County,CA,0,0,83.05,16.95,0,0,2/23/21,3/1/21,2
20210216,6039,Madera County,CA,0,0,83.05,16.95,0,0,2/16/21,2/22/21,2
20210209,6039,Madera County,CA,0,0,83.05,16.95,0,0,2/9/21,2/15/21,2
20210202,6039,Madera County,CA,0,0,83.05,16.95,0,0,2/2/21,2/8/21,2
20210126,6039,Madera County,CA,0,0,0,99.74,0.26,0,1/26/21,2/1/21,2
20210119,6039,Madera County,CA,0,0,0,99.74,0.26,0,1/19/21,1/25/21,2
20210112,6039,Madera County,CA,0,0,0,99.74,0.26,0,1/12/21,1/18/21,2
20210105,6039,Madera County,CA,0,0,0.03,99.97,0,0,1/5/21,1/11/21,2
20201229,6039,Madera County,CA,0,0,0.03,99.97,0,0,12/29/20,1/4/21,2
20211228,6041,Marin County,CA,0,0,0,100,0,0,12/28/21,1/3/22,2
20211221,6041,Marin County,CA,0,0,0,0,100,0,12/21/21,12/27/21,2
20211214,6041,Marin County,CA,0,0,0,0,100,0,12/14/21,12/20/21,2
20211207,6041,Marin County,CA,0,0,0,0,100,0,12/7/21,12/13/21,2
20211130,6041,Marin County,CA,0,0,0,0,100,0,11/30/21,12/6/21,2
20211123,6041,Marin County,CA,0,0,0,0,100,0,11/23/21,11/29/21,2
20211116,6041,Marin County,CA,0,0,0,0,96.64,3.36,11/16/21,11/22/21,2
20211109,6041,Marin County,CA,0,0,0,0,96.64,3.36,11/9/21,11/15/21,2
20211102,6041,Marin County,CA,0,0,0,0,96.64,3.36,11/2/21,11/8/21,2
20211026,6041,Marin County,CA,0,0,0,0,96.64,3.36,10/26/21,11/1/21,2
20211019,6041,Marin County,CA,0,0,0,0,0,100,10/19/21,10/25/21,2
20211012,6041,Marin County,CA,0,0,0,0,0,100,10/12/21,10/18/21,2
20211005,6041,Marin County,CA,0,0,0,0,0,100,10/5/21,10/11/21,2
20210928,6041,Marin County,CA,0,0,0,0,0,100,9/28/21,10/4/21,2
20210921,6041,Marin County,CA,0,0,0,0,0,100,9/21/21,9/27/21,2
20210914,6041,Marin County,CA,0,0,0,0,0,100,9/14/21,9/20/21,2
20210907,6041,Marin County,CA,0,0,0,0,0,100,9/7/21,9/13/21,2
20210831,6041,Marin County,CA,0,0,0,0,0,100,8/31/21,9/6/21,2
20210824,6041,Marin County,CA,0,0,0,0,0,100,8/24/21,8/30/21,2
20210817,6041,Marin County,CA,0,0,0,0,0,100,8/17/21,8/23/21,2
20210810,6041,Marin County,CA,0,0,0,0,0,100,8/10/21,8/16/21,2
20210803,6041,Marin County,CA,0,0,0,0,0,100,8/3/21,8/9/21,2
20210727,6041,Marin County,CA,0,0,0,0,0,100,7/27/21,8/2/21,2
20210720,6041,Marin County,CA,0,0,0,0,0,100,7/20/21,7/26/21,2
20210713,6041,Marin County,CA,0,0,0,0,0,100,7/13/21,7/19/21,2
20210706,6041,Marin County,CA,0,0,0,0,0,100,7/6/21,7/12/21,2
20210629,6041,Marin County,CA,0,0,0,0,0,100,6/29/21,7/5/21,2
20210622,6041,Marin County,CA,0,0,0,0,0,100,6/22/21,6/28/21,2
20210615,6041,Marin County,CA,0,0,0,0,0,100,6/15/21,6/21/21,2
20210608,6041,Marin County,CA,0,0,0,0,0,100,6/8/21,6/14/21,2
20210601,6041,Marin County,CA,0,0,0,0,69.63,30.37,6/1/21,6/7/21,2
20210525,6041,Marin County,CA,0,0,0,0,69.63,30.37,5/25/21,5/31/21,2
20210518,6041,Marin County,CA,0,0,0,0,69.63,30.37,5/18/21,5/24/21,2
20210511,6041,Marin County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6041,Marin County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6041,Marin County,CA,0,0,0,0,100,0,4/27/21,5/3/21,2
20210420,6041,Marin County,CA,0,0,0,99.5,0.5,0,4/20/21,4/26/21,2
20210413,6041,Marin County,CA,0,0,95.93,4.07,0,0,4/13/21,4/19/21,2
20210406,6041,Marin County,CA,0,0,95.93,4.07,0,0,4/6/21,4/12/21,2
20210330,6041,Marin County,CA,0,0,95.93,4.07,0,0,3/30/21,4/5/21,2
20210323,6041,Marin County,CA,0,0,95.93,4.07,0,0,3/23/21,3/29/21,2
20210316,6041,Marin County,CA,0,0,96.76,3.24,0,0,3/16/21,3/22/21,2
20210309,6041,Marin County,CA,0,0,96.76,3.24,0,0,3/9/21,3/15/21,2
20210302,6041,Marin County,CA,0,0,96.76,3.24,0,0,3/2/21,3/8/21,2
20210223,6041,Marin County,CA,0,0,96.76,3.24,0,0,2/23/21,3/1/21,2
20210216,6041,Marin County,CA,0,0,96.76,3.24,0,0,2/16/21,2/22/21,2
20210209,6041,Marin County,CA,0,0,96.76,3.24,0,0,2/9/21,2/15/21,2
20210202,6041,Marin County,CA,0,0,96.76,3.24,0,0,2/2/21,2/8/21,2
20210126,6041,Marin County,CA,0,0,0,100,0,0,1/26/21,2/1/21,2
20210119,6041,Marin County,CA,0,0,0,100,0,0,1/19/21,1/25/21,2
20210112,6041,Marin County,CA,0,0,0,100,0,0,1/12/21,1/18/21,2
20210105,6041,Marin County,CA,0,0,0,100,0,0,1/5/21,1/11/21,2
20201229,6041,Marin County,CA,0,0,0,100,0,0,12/29/20,1/4/21,2
20211228,6043,Mariposa County,CA,0,0,0,56.9,43.1,0,12/28/21,1/3/22,2
20211221,6043,Mariposa County,CA,0,0,0,0,59.23,40.77,12/21/21,12/27/21,2
20211214,6043,Mariposa County,CA,0,0,0,0,0,100,12/14/21,12/20/21,2
20211207,6043,Mariposa County,CA,0,0,0,0,0,100,12/7/21,12/13/21,2
20211130,6043,Mariposa County,CA,0,0,0,0,0,100,11/30/21,12/6/21,2
20211123,6043,Mariposa County,CA,0,0,0,0,0,100,11/23/21,11/29/21,2
20211116,6043,Mariposa County,CA,0,0,0,0,0,100,11/16/21,11/22/21,2
20211109,6043,Mariposa County,CA,0,0,0,0,0,100,11/9/21,11/15/21,2
20211102,6043,Mariposa County,CA,0,0,0,0,0,100,11/2/21,11/8/21,2
20211026,6043,Mariposa County,CA,0,0,0,0,0,100,10/26/21,11/1/21,2
20211019,6043,Mariposa County,CA,0,0,0,0,0,100,10/19/21,10/25/21,2
20211012,6043,Mariposa County,CA,0,0,0,0,0,100,10/12/21,10/18/21,2
20211005,6043,Mariposa County,CA,0,0,0,0,0,100,10/5/21,10/11/21,2
20210928,6043,Mariposa County,CA,0,0,0,0,0,100,9/28/21,10/4/21,2
20210921,6043,Mariposa County,CA,0,0,0,0,0,100,9/21/21,9/27/21,2
20210914,6043,Mariposa County,CA,0,0,0,0,0,100,9/14/21,9/20/21,2
20210907,6043,Mariposa County,CA,0,0,0,0,0,100,9/7/21,9/13/21,2
20210831,6043,Mariposa County,CA,0,0,0,0,0,100,8/31/21,9/6/21,2
20210824,6043,Mariposa County,CA,0,0,0,0,0,100,8/24/21,8/30/21,2
20210817,6043,Mariposa County,CA,0,0,0,0,0,100,8/17/21,8/23/21,2
20210810,6043,Mariposa County,CA,0,0,0,0,0,100,8/10/21,8/16/21,2
20210803,6043,Mariposa County,CA,0,0,0,0,0,100,8/3/21,8/9/21,2
20210727,6043,Mariposa County,CA,0,0,0,0,0,100,7/27/21,8/2/21,2
20210720,6043,Mariposa County,CA,0,0,0,0,69,31,7/20/21,7/26/21,2
20210713,6043,Mariposa County,CA,0,0,0,0,69,31,7/13/21,7/19/21,2
20210706,6043,Mariposa County,CA,0,0,0,0,69,31,7/6/21,7/12/21,2
20210629,6043,Mariposa County,CA,0,0,0,0,69,31,6/29/21,7/5/21,2
20210622,6043,Mariposa County,CA,0,0,0,0,69,31,6/22/21,6/28/21,2
20210615,6043,Mariposa County,CA,0,0,0,0,69,31,6/15/21,6/21/21,2
20210608,6043,Mariposa County,CA,0,0,0,0,69,31,6/8/21,6/14/21,2
20210601,6043,Mariposa County,CA,0,0,0,0,100,0,6/1/21,6/7/21,2
20210525,6043,Mariposa County,CA,0,0,0,0,100,0,5/25/21,5/31/21,2
20210518,6043,Mariposa County,CA,0,0,0,0,100,0,5/18/21,5/24/21,2
20210511,6043,Mariposa County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6043,Mariposa County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6043,Mariposa County,CA,0,0,0,100,0,0,4/27/21,5/3/21,2
20210420,6043,Mariposa County,CA,0,0,0,100,0,0,4/20/21,4/26/21,2
20210413,6043,Mariposa County,CA,0,0,0,100,0,0,4/13/21,4/19/21,2
20210406,6043,Mariposa County,CA,0,0,49.78,50.22,0,0,4/6/21,4/12/21,2
20210330,6043,Mariposa County,CA,0,0,49.78,50.22,0,0,3/30/21,4/5/21,2
20210323,6043,Mariposa County,CA,0,0,49.78,50.22,0,0,3/23/21,3/29/21,2
20210316,6043,Mariposa County,CA,0,0,98.31,1.69,0,0,3/16/21,3/22/21,2
20210309,6043,Mariposa County,CA,0,0,98.31,1.69,0,0,3/9/21,3/15/21,2
20210302,6043,Mariposa County,CA,0,0,100,0,0,0,3/2/21,3/8/21,2
20210223,6043,Mariposa County,CA,0,0,100,0,0,0,2/23/21,3/1/21,2
20210216,6043,Mariposa County,CA,0,0,100,0,0,0,2/16/21,2/22/21,2
20210209,6043,Mariposa County,CA,0,0,100,0,0,0,2/9/21,2/15/21,2
20210202,6043,Mariposa County,CA,0,0,100,0,0,0,2/2/21,2/8/21,2
20210126,6043,Mariposa County,CA,0,0,0,100,0,0,1/26/21,2/1/21,2
20210119,6043,Mariposa County,CA,0,0,0,100,0,0,1/19/21,1/25/21,2
20210112,6043,Mariposa County,CA,0,0,0,100,0,0,1/12/21,1/18/21,2
20210105,6043,Mariposa County,CA,0,0,0,100,0,0,1/5/21,1/11/21,2
20201229,6043,Mariposa County,CA,0,0,0,100,0,0,12/29/20,1/4/21,2
20211228,6045,Mendocino County,CA,0,0,0,100,0,0,12/28/21,1/3/22,2
20211221,6045,Mendocino County,CA,0,0,0,65.06,34.94,0,12/21/21,12/27/21,2
20211214,6045,Mendocino County,CA,0,0,0,50.04,49.96,0,12/14/21,12/20/21,2
20211207,6045,Mendocino County,CA,0,0,0,50.04,49.96,0,12/7/21,12/13/21,2
20211130,6045,Mendocino County,CA,0,0,0,50.04,49.96,0,11/30/21,12/6/21,2
20211123,6045,Mendocino County,CA,0,0,0,50.04,49.96,0,11/23/21,11/29/21,2
20211116,6045,Mendocino County,CA,0,0,0,50.04,49.96,0,11/16/21,11/22/21,2
20211109,6045,Mendocino County,CA,0,0,0,50.04,49.96,0,11/9/21,11/15/21,2
20211102,6045,Mendocino County,CA,0,0,0,0,100,0,11/2/21,11/8/21,2
20211026,6045,Mendocino County,CA,0,0,0,0,100,0,10/26/21,11/1/21,2
20211019,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,10/19/21,10/25/21,2
20211012,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,10/12/21,10/18/21,2
20211005,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,10/5/21,10/11/21,2
20210928,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,9/28/21,10/4/21,2
20210921,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,9/21/21,9/27/21,2
20210914,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,9/14/21,9/20/21,2
20210907,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,9/7/21,9/13/21,2
20210831,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,8/31/21,9/6/21,2
20210824,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,8/24/21,8/30/21,2
20210817,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,8/17/21,8/23/21,2
20210810,6045,Mendocino County,CA,0,0,0,0,51.53,48.47,8/10/21,8/16/21,2
20210803,6045,Mendocino County,CA,0,0,0,0,80.39,19.61,8/3/21,8/9/21,2
20210727,6045,Mendocino County,CA,0,0,0,0,80.39,19.61,7/27/21,8/2/21,2
20210720,6045,Mendocino County,CA,0,0,0,21.14,59.25,19.61,7/20/21,7/26/21,2
20210713,6045,Mendocino County,CA,0,0,0,21.09,59.3,19.61,7/13/21,7/19/21,2
20210706,6045,Mendocino County,CA,0,0,0,21.56,58.83,19.61,7/6/21,7/12/21,2
20210629,6045,Mendocino County,CA,0,0,0,21.56,58.83,19.61,6/29/21,7/5/21,2
20210622,6045,Mendocino County,CA,0,0,0,21.56,58.83,19.61,6/22/21,6/28/21,2
20210615,6045,Mendocino County,CA,0,0,0,21.56,58.83,19.61,6/15/21,6/21/21,2
20210608,6045,Mendocino County,CA,0,0,0,21.56,58.83,19.61,6/8/21,6/14/21,2
20210601,6045,Mendocino County,CA,0,0,0,21.56,59.51,18.92,6/1/21,6/7/21,2
20210525,6045,Mendocino County,CA,0,0,0,21.56,59.51,18.92,5/25/21,5/31/21,2
20210518,6045,Mendocino County,CA,0,0,0,20.81,60.29,18.9,5/18/21,5/24/21,2
20210511,6045,Mendocino County,CA,0,0,0,20.81,79.19,0,5/11/21,5/17/21,2
20210504,6045,Mendocino County,CA,0,0,0,20.81,79.19,0,5/4/21,5/10/21,2
20210427,6045,Mendocino County,CA,0,0,0,20.81,79.19,0,4/27/21,5/3/21,2
20210420,6045,Mendocino County,CA,0,0,7.73,69.35,22.92,0,4/20/21,4/26/21,2
20210413,6045,Mendocino County,CA,0,1.32,40.21,58.46,0,0,4/13/21,4/19/21,2
20210406,6045,Mendocino County,CA,0,1.32,40.21,58.46,0,0,4/6/21,4/12/21,2
20210330,6045,Mendocino County,CA,0,1.38,40.16,58.46,0,0,3/30/21,4/5/21,2
20210323,6045,Mendocino County,CA,0,1.38,40.16,58.46,0,0,3/23/21,3/29/21,2
20210316,6045,Mendocino County,CA,0,1.27,40.13,58.59,0,0,3/16/21,3/22/21,2
20210309,6045,Mendocino County,CA,0,0.96,40.45,58.59,0,0,3/9/21,3/15/21,2
20210302,6045,Mendocino County,CA,0,0.96,40.45,58.59,0,0,3/2/21,3/8/21,2
20210223,6045,Mendocino County,CA,0,0.96,40.45,58.59,0,0,2/23/21,3/1/21,2
20210216,6045,Mendocino County,CA,0,0.96,40.45,58.59,0,0,2/16/21,2/22/21,2
20210209,6045,Mendocino County,CA,0,0.96,40.45,58.59,0,0,2/9/21,2/15/21,2
20210202,6045,Mendocino County,CA,0,0,33.7,66.3,0,0,2/2/21,2/8/21,2
20210126,6045,Mendocino County,CA,0,0,0,51.29,48.71,0,1/26/21,2/1/21,2
20210119,6045,Mendocino County,CA,0,0,0,51.29,48.71,0,1/19/21,1/25/21,2
20210112,6045,Mendocino County,CA,0,0,0,51.29,48.71,0,1/12/21,1/18/21,2
20210105,6045,Mendocino County,CA,0,0,0,51.29,48.71,0,1/5/21,1/11/21,2
20201229,6045,Mendocino County,CA,0,0,0,51.29,48.71,0,12/29/20,1/4/21,2
20211228,6047,Merced County,CA,0,0,0,13.54,86.46,0,12/28/21,1/3/22,2
20211221,6047,Merced County,CA,0,0,0,0,13.96,86.04,12/21/21,12/27/21,2
20211214,6047,Merced County,CA,0,0,0,0,13.96,86.04,12/14/21,12/20/21,2
20211207,6047,Merced County,CA,0,0,0,0,13.96,86.04,12/7/21,12/13/21,2
20211130,6047,Merced County,CA,0,0,0,0,13.96,86.04,11/30/21,12/6/21,2
20211123,6047,Merced County,CA,0,0,0,0,13.96,86.04,11/23/21,11/29/21,2
20211116,6047,Merced County,CA,0,0,0,0,13.96,86.04,11/16/21,11/22/21,2
20211109,6047,Merced County,CA,0,0,0,0,13.96,86.04,11/9/21,11/15/21,2
20211102,6047,Merced County,CA,0,0,0,0,13.96,86.04,11/2/21,11/8/21,2
20211026,6047,Merced County,CA,0,0,0,0,13.96,86.04,10/26/21,11/1/21,2
20211019,6047,Merced County,CA,0,0,0,0,13.96,86.04,10/19/21,10/25/21,2
20211012,6047,Merced County,CA,0,0,0,0,13.96,86.04,10/12/21,10/18/21,2
20211005,6047,Merced County,CA,0,0,0,0,13.96,86.04,10/5/21,10/11/21,2
20210928,6047,Merced County,CA,0,0,0,0,13.96,86.04,9/28/21,10/4/21,2
20210921,6047,Merced County,CA,0,0,0,0,13.96,86.04,9/21/21,9/27/21,2
20210914,6047,Merced County,CA,0,0,0,0,13.96,86.04,9/14/21,9/20/21,2
20210907,6047,Merced County,CA,0,0,0,0,13.96,86.04,9/7/21,9/13/21,2
20210831,6047,Merced County,CA,0,0,0,0,13.96,86.04,8/31/21,9/6/21,2
20210824,6047,Merced County,CA,0,0,0,0,13.96,86.04,8/24/21,8/30/21,2
20210817,6047,Merced County,CA,0,0,0,0,13.96,86.04,8/17/21,8/23/21,2
20210810,6047,Merced County,CA,0,0,0,0,13.96,86.04,8/10/21,8/16/21,2
20210803,6047,Merced County,CA,0,0,0,0,13.96,86.04,8/3/21,8/9/21,2
20210727,6047,Merced County,CA,0,0,0,0,13.96,86.04,7/27/21,8/2/21,2
20210720,6047,Merced County,CA,0,0,0,0,100,0,7/20/21,7/26/21,2
20210713,6047,Merced County,CA,0,0,0,0,100,0,7/13/21,7/19/21,2
20210706,6047,Merced County,CA,0,0,0,0,100,0,7/6/21,7/12/21,2
20210629,6047,Merced County,CA,0,0,0,0,100,0,6/29/21,7/5/21,2
20210622,6047,Merced County,CA,0,0,0,0,100,0,6/22/21,6/28/21,2
20210615,6047,Merced County,CA,0,0,0,0,100,0,6/15/21,6/21/21,2
20210608,6047,Merced County,CA,0,0,0,0,100,0,6/8/21,6/14/21,2
20210601,6047,Merced County,CA,0,0,0,14.89,85.11,0,6/1/21,6/7/21,2
20210525,6047,Merced County,CA,0,0,0,14.89,85.11,0,5/25/21,5/31/21,2
20210518,6047,Merced County,CA,0,0,0,15.09,84.91,0,5/18/21,5/24/21,2
20210511,6047,Merced County,CA,0,0,0,15.09,84.91,0,5/11/21,5/17/21,2
20210504,6047,Merced County,CA,0,0,0,15.09,84.91,0,5/4/21,5/10/21,2
20210427,6047,Merced County,CA,0,0,14.47,85.53,0,0,4/27/21,5/3/21,2
20210420,6047,Merced County,CA,0,0,14.47,85.53,0,0,4/20/21,4/26/21,2
20210413,6047,Merced County,CA,0,0,17.94,82.06,0,0,4/13/21,4/19/21,2
20210406,6047,Merced County,CA,0,0,100,0,0,0,4/6/21,4/12/21,2
20210330,6047,Merced County,CA,0,0,100,0,0,0,3/30/21,4/5/21,2
20210323,6047,Merced County,CA,0,0,100,0,0,0,3/23/21,3/29/21,2
20210316,6047,Merced County,CA,0,0,100,0,0,0,3/16/21,3/22/21,2
20210309,6047,Merced County,CA,0,0,100,0,0,0,3/9/21,3/15/21,2
20210302,6047,Merced County,CA,0,0,100,0,0,0,3/2/21,3/8/21,2
20210223,6047,Merced County,CA,0,0,100,0,0,0,2/23/21,3/1/21,2
20210216,6047,Merced County,CA,0,0,100,0,0,0,2/16/21,2/22/21,2
20210209,6047,Merced County,CA,0,0,100,0,0,0,2/9/21,2/15/21,2
20210202,6047,Merced County,CA,0,0,100,0,0,0,2/2/21,2/8/21,2
20210126,6047,Merced County,CA,0,0,0.42,99.58,0,0,1/26/21,2/1/21,2
20210119,6047,Merced County,CA,0,0,0.42,99.58,0,0,1/19/21,1/25/21,2
20210112,6047,Merced County,CA,0,0,0.18,99.82,0,0,1/12/21,1/18/21,2
20210105,6047,Merced County,CA,0,0,33.37,66.63,0,0,1/5/21,1/11/21,2
